city	state	permalink	created_at	lat	long
3367	ND	111.0847125	1/20/20	47.442174	-100.4608258
3818	WA	188.3592875	1/20/20	47.4073238	-120.5757999
3151	MT	153.9951375	1/20/20	47.0511771	-109.6348174
3018	MN	125.9870875	1/20/20	46.3159573	-94.1996043
662	ME	58.974825	1/20/20	45.4092843	-68.666616
2967	MI	126.4747375	1/20/20	44.8441768	-85.6604907
3907	WI	99.6954125	1/20/20	44.6309071	-89.7093916
1665	SD	95.168	1/20/20	44.4467957	-100.2381762
2560	ID	119.4564375	1/20/20	44.3484222	-114.5588538
1809	VT	47.8135625	1/20/20	44.0685773	-72.6691839
3511	OR	106.2361625	1/20/20	43.9717125	-120.6229578
1122	NH	81.86935	1/20/20	43.6726907	-71.5843145
2103	WY	77.8919625	1/20/20	42.9896591	-107.5443922
2919	MA	106.68995	1/20/20	42.1565196	-71.4895915
2707	IA	110.37985	1/20/20	42.0700243	-93.4933473
3601	RI	98.3037375	1/20/20	41.5974187	-71.5272723
2403	CT	133.754375	1/20/20	41.5798637	-72.7466572
3201	NE	111.8758625	1/20/20	41.5433053	-99.8118646
3553	PA	134.620275	1/20/20	40.9046013	-77.8275298
3417	OH	150.758875	1/20/20	40.4149297	-82.7119975
2608	IL	136.5296125	1/20/20	40.1028754	-89.1526108
2654	IN	124.878425	1/20/20	39.9013136	-86.2919129
3737	UT	178.7351375	1/20/20	39.3349925	-111.6563326
2455	DE	167.9606125	1/20/20	38.9985661	-75.441644
2873	MD	173.856725	1/20/20	38.9466584	-76.6744939
2505	DC	140.8774875	1/20/20	38.9042474	-77.0165167
3856	WV	120.9195125	1/20/20	38.6472854	-80.6183274
2741	KS	127.1707	1/20/20	38.4985464	-98.3834298
3105	MO	161.691675	1/20/20	38.35075	-92.4567826
2790	KY	157.413225	1/20/20	37.5336844	-85.2929801
3775	VA	167.5158	1/20/20	37.5222512	-78.6681938
3464	OK	220.47945	1/20/20	35.5900512	-97.4868149
2323	AR	193.8370875	1/20/20	34.8955256	-92.4446262
3270	NM	136.6889	1/20/20	34.4346843	-106.1316181
2279	AZ	162.4661375	1/20/20	34.2039355	-111.6063565
3624	SC	198.2153	1/20/20	33.8741776	-80.8542639
2178	AL	195.83325	1/20/20	32.7396323	-86.8434593
3061	MS	204.818625	1/20/20	32.6864714	-89.6561377
2839	LA	191.16595	1/20/20	30.8634368	-91.7987173
3368	ND	105.006275	1/21/20	47.442174	-100.4608258
3819	WA	148.9349625	1/21/20	47.4073238	-120.5757999
3152	MT	140.860725	1/21/20	47.0511771	-109.6348174
881	MN	92.6346	1/21/20	46.3159573	-94.1996043
663	ME	44.7048125	1/21/20	45.4092843	-68.666616
2968	MI	110.601875	1/21/20	44.8441768	-85.6604907
2031	WI	79.0324875	1/21/20	44.6309071	-89.7093916
1666	SD	81.7678	1/21/20	44.4467957	-100.2381762
2561	ID	114.0631875	1/21/20	44.3484222	-114.5588538
1810	VT	29.949575	1/21/20	44.0685773	-72.6691839
1466	OR	93.9309375	1/21/20	43.9717125	-120.6229578
1123	NH	60.6183	1/21/20	43.6726907	-71.5843145
2104	WY	73.5895125	1/21/20	42.9896591	-107.5443922
2920	MA	99.9757625	1/21/20	42.1565196	-71.4895915
483	IA	88.06715	1/21/20	42.0700243	-93.4933473
1561	RI	75.49145	1/21/20	41.5974187	-71.5272723
2404	CT	112.1763625	1/21/20	41.5798637	-72.7466572
1036	NE	93.013375	1/21/20	41.5433053	-99.8118646
3554	PA	107.8304375	1/21/20	40.9046013	-77.8275298
3418	OH	111.2519625	1/21/20	40.4149297	-82.7119975
2609	IL	113.6593375	1/21/20	40.1028754	-89.1526108
2655	IN	101.8061875	1/21/20	39.9013136	-86.2919129
3738	UT	158.098025	1/21/20	39.3349925	-111.6563326
2456	DE	137.03455	1/21/20	38.9985661	-75.441644
2375	CO	166.229275	1/21/20	38.9938482	-105.5083165
2874	MD	160.7708875	1/21/20	38.9466584	-76.6744939
2506	DC	209.74115	1/21/20	38.9042474	-77.0165167
3857	WV	103.2300625	1/21/20	38.6472854	-80.6183274
2742	KS	116.754375	1/21/20	38.4985464	-98.3834298
3106	MO	131.3115	1/21/20	38.35075	-92.4567826
2791	KY	138.1017625	1/21/20	37.5336844	-85.2929801
3776	VA	136.15125	1/21/20	37.5222512	-78.6681938
3698	TN	173.4409	1/21/20	35.860803	-86.3499896
3465	OK	179.4310875	1/21/20	35.5900512	-97.4868149
3326	NC	168.2346625	1/21/20	35.53971	-79.1308636
2324	AR	151.6043125	1/21/20	34.8955256	-92.4446262
3271	NM	117.3009625	1/21/20	34.4346843	-106.1316181
2280	AZ	131.347575	1/21/20	34.2039355	-111.6063565
3625	SC	140.461325	1/21/20	33.8741776	-80.8542639
2179	AL	141.3912125	1/21/20	32.7396323	-86.8434593
3062	MS	181.395825	1/21/20	32.6864714	-89.6561377
2840	LA	163.5673125	1/21/20	30.8634368	-91.7987173
3369	ND	105.244525	1/22/20	47.442174	-100.4608258
3820	WA	145.0374	1/22/20	47.4073238	-120.5757999
3153	MT	150.7672625	1/22/20	47.0511771	-109.6348174
882	MN	93.4008375	1/22/20	46.3159573	-94.1996043
664	ME	47.558125	1/22/20	45.4092843	-68.666616
2969	MI	112.330625	1/22/20	44.8441768	-85.6604907
2032	WI	76.92035	1/22/20	44.6309071	-89.7093916
1667	SD	79.1453125	1/22/20	44.4467957	-100.2381762
2562	ID	119.252775	1/22/20	44.3484222	-114.5588538
1811	VT	35.4697875	1/22/20	44.0685773	-72.6691839
1467	OR	93.8841625	1/22/20	43.9717125	-120.6229578
1124	NH	61.1623625	1/22/20	43.6726907	-71.5843145
2105	WY	65.8841625	1/22/20	42.9896591	-107.5443922
2921	MA	101.1521375	1/22/20	42.1565196	-71.4895915
484	IA	77.4616875	1/22/20	42.0700243	-93.4933473
1562	RI	72.5520625	1/22/20	41.5974187	-71.5272723
2405	CT	111.630175	1/22/20	41.5798637	-72.7466572
1037	NE	74.06945	1/22/20	41.5433053	-99.8118646
3555	PA	111.2009	1/22/20	40.9046013	-77.8275298
3419	OH	112.837525	1/22/20	40.4149297	-82.7119975
2610	IL	117.0241625	1/22/20	40.1028754	-89.1526108
2656	IN	102.84455	1/22/20	39.9013136	-86.2919129
3739	UT	147.0026875	1/22/20	39.3349925	-111.6563326
2457	DE	139.3451625	1/22/20	38.9985661	-75.441644
2376	CO	159.72135	1/22/20	38.9938482	-105.5083165
2875	MD	162.900425	1/22/20	38.9466584	-76.6744939
3858	WV	109.1358625	1/22/20	38.6472854	-80.6183274
542	KS	95.1815125	1/22/20	38.4985464	-98.3834298
3107	MO	118.041475	1/22/20	38.35075	-92.4567826
2792	KY	139.855325	1/22/20	37.5336844	-85.2929801
3777	VA	134.922025	1/22/20	37.5222512	-78.6681938
3699	TN	175.710825	1/22/20	35.860803	-86.3499896
3466	OK	169.6067125	1/22/20	35.5900512	-97.4868149
3327	NC	163.6718	1/22/20	35.53971	-79.1308636
2325	AR	137.509425	1/22/20	34.8955256	-92.4446262
3272	NM	114.483875	1/22/20	34.4346843	-106.1316181
2281	AZ	136.8584875	1/22/20	34.2039355	-111.6063565
3626	SC	142.6921375	1/22/20	33.8741776	-80.8542639
2180	AL	144.080075	1/22/20	32.7396323	-86.8434593
3063	MS	182	1/22/20	32.6864714	-89.6561377
2841	LA	158.896625	1/22/20	30.8634368	-91.7987173
3370	ND	115.6155625	1/23/20	47.442174	-100.4608258
3821	WA	165.6129625	1/23/20	47.4073238	-120.5757999
3154	MT	156.395325	1/23/20	47.0511771	-109.6348174
3019	MN	103.754675	1/23/20	46.3159573	-94.1996043
665	ME	52.9327125	1/23/20	45.4092843	-68.666616
2970	MI	122.8489125	1/23/20	44.8441768	-85.6604907
2033	WI	82.888875	1/23/20	44.6309071	-89.7093916
1668	SD	93.277525	1/23/20	44.4467957	-100.2381762
2563	ID	130.0478375	1/23/20	44.3484222	-114.5588538
1812	VT	38.5205875	1/23/20	44.0685773	-72.6691839
3512	OR	105.1957625	1/23/20	43.9717125	-120.6229578
1125	NH	71.1882625	1/23/20	43.6726907	-71.5843145
2106	WY	78.231325	1/23/20	42.9896591	-107.5443922
2922	MA	109.4197	1/23/20	42.1565196	-71.4895915
485	IA	94.1848875	1/23/20	42.0700243	-93.4933473
1563	RI	80.3220125	1/23/20	41.5974187	-71.5272723
2406	CT	127.1544625	1/23/20	41.5798637	-72.7466572
1038	NE	93.08905	1/23/20	41.5433053	-99.8118646
3556	PA	122.049175	1/23/20	40.9046013	-77.8275298
3420	OH	126.3500375	1/23/20	40.4149297	-82.7119975
2611	IL	117.3493875	1/23/20	40.1028754	-89.1526108
2657	IN	112.7262	1/23/20	39.9013136	-86.2919129
3740	UT	167.905625	1/23/20	39.3349925	-111.6563326
2458	DE	144.02555	1/23/20	38.9985661	-75.441644
2377	CO	194.75845	1/23/20	38.9938482	-105.5083165
2876	MD	175.7331375	1/23/20	38.9466584	-76.6744939
3859	WV	114.8569125	1/23/20	38.6472854	-80.6183274
2743	KS	120.640125	1/23/20	38.4985464	-98.3834298
3108	MO	127.4565375	1/23/20	38.35075	-92.4567826
2793	KY	159.211525	1/23/20	37.5336844	-85.2929801
3778	VA	153.603	1/23/20	37.5222512	-78.6681938
3700	TN	189.957925	1/23/20	35.860803	-86.3499896
3467	OK	206.52185	1/23/20	35.5900512	-97.4868149
3328	NC	182.5936125	1/23/20	35.53971	-79.1308636
2326	AR	169.323475	1/23/20	34.8955256	-92.4446262
3273	NM	133.5819375	1/23/20	34.4346843	-106.1316181
2282	AZ	149.2310875	1/23/20	34.2039355	-111.6063565
3627	SC	158.87585	1/23/20	33.8741776	-80.8542639
2181	AL	150.965875	1/23/20	32.7396323	-86.8434593
3064	MS	185.0068	1/23/20	32.6864714	-89.6561377
2842	LA	184.6331625	1/23/20	30.8634368	-91.7987173
3371	ND	135.4471	1/24/20	47.442174	-100.4608258
3155	MT	203.9308	1/24/20	47.0511771	-109.6348174
3020	MN	142.99975	1/24/20	46.3159573	-94.1996043
666	ME	66.0501625	1/24/20	45.4092843	-68.666616
2971	MI	149.0270875	1/24/20	44.8441768	-85.6604907
3908	WI	110.6912625	1/24/20	44.6309071	-89.7093916
3674	SD	117.884925	1/24/20	44.4467957	-100.2381762
2564	ID	158.5969625	1/24/20	44.3484222	-114.5588538
1813	VT	51.7988875	1/24/20	44.0685773	-72.6691839
3513	OR	133.2951	1/24/20	43.9717125	-120.6229578
3248	NH	94.2661125	1/24/20	43.6726907	-71.5843145
2107	WY	91.9998	1/24/20	42.9896591	-107.5443922
2923	MA	133.1764125	1/24/20	42.1565196	-71.4895915
2708	IA	119.78225	1/24/20	42.0700243	-93.4933473
3602	RI	108.6254625	1/24/20	41.5974187	-71.5272723
2407	CT	146.1377875	1/24/20	41.5798637	-72.7466572
3202	NE	135.6464125	1/24/20	41.5433053	-99.8118646
3557	PA	158.0546625	1/24/20	40.9046013	-77.8275298
3421	OH	160.358775	1/24/20	40.4149297	-82.7119975
2612	IL	142.4046625	1/24/20	40.1028754	-89.1526108
2658	IN	151.194225	1/24/20	39.9013136	-86.2919129
2459	DE	186.3738125	1/24/20	38.9985661	-75.441644
3860	WV	146.665425	1/24/20	38.6472854	-80.6183274
2744	KS	145.9780625	1/24/20	38.4985464	-98.3834298
3109	MO	166.368075	1/24/20	38.35075	-92.4567826
2794	KY	196.96305	1/24/20	37.5336844	-85.2929801
3779	VA	201.4177	1/24/20	37.5222512	-78.6681938
2327	AR	220.7831375	1/24/20	34.8955256	-92.4446262
3274	NM	156.5308375	1/24/20	34.4346843	-106.1316181
2283	AZ	190.8333125	1/24/20	34.2039355	-111.6063565
3628	SC	195.746275	1/24/20	33.8741776	-80.8542639
3372	ND	150.825025	1/25/20	47.442174	-100.4608258
3822	WA	178.323425	1/25/20	47.4073238	-120.5757999
3156	MT	167.7778875	1/25/20	47.0511771	-109.6348174
3021	MN	192.5945625	1/25/20	46.3159573	-94.1996043
667	ME	65.24815	1/25/20	45.4092843	-68.666616
2972	MI	157.10415	1/25/20	44.8441768	-85.6604907
3909	WI	124.6325625	1/25/20	44.6309071	-89.7093916
3675	SD	148.968425	1/25/20	44.4467957	-100.2381762
2565	ID	140.9284125	1/25/20	44.3484222	-114.5588538
1814	VT	41.607925	1/25/20	44.0685773	-72.6691839
3514	OR	124.5928625	1/25/20	43.9717125	-120.6229578
3249	NH	107.8314	1/25/20	43.6726907	-71.5843145
3930	WY	96.8404625	1/25/20	42.9896591	-107.5443922
2924	MA	133.4671875	1/25/20	42.1565196	-71.4895915
2709	IA	178.5054625	1/25/20	42.0700243	-93.4933473
3603	RI	147.9691625	1/25/20	41.5974187	-71.5272723
2408	CT	139.244125	1/25/20	41.5798637	-72.7466572
3203	NE	182.2694625	1/25/20	41.5433053	-99.8118646
3558	PA	157.0302875	1/25/20	40.9046013	-77.8275298
3422	OH	189.1971625	1/25/20	40.4149297	-82.7119975
2613	IL	151.2871	1/25/20	40.1028754	-89.1526108
2659	IN	201.3211375	1/25/20	39.9013136	-86.2919129
2460	DE	194.5167125	1/25/20	38.9985661	-75.441644
2378	CO	184.6393875	1/25/20	38.9938482	-105.5083165
3861	WV	159.0568875	1/25/20	38.6472854	-80.6183274
2745	KS	185.9160625	1/25/20	38.4985464	-98.3834298
2795	KY	193.36305	1/25/20	37.5336844	-85.2929801
3275	NM	140.75965	1/25/20	34.4346843	-106.1316181
2284	AZ	193.5964125	1/25/20	34.2039355	-111.6063565
3373	ND	97.459075	1/26/20	47.442174	-100.4608258
3823	WA	154.6056875	1/26/20	47.4073238	-120.5757999
3157	MT	130.195475	1/26/20	47.0511771	-109.6348174
3022	MN	122.6866375	1/26/20	46.3159573	-94.1996043
668	ME	51.3261625	1/26/20	45.4092843	-68.666616
2973	MI	115.8063375	1/26/20	44.8441768	-85.6604907
3910	WI	105.4522875	1/26/20	44.6309071	-89.7093916
3676	SD	108.1219	1/26/20	44.4467957	-100.2381762
354	ID	96.353525	1/26/20	44.3484222	-114.5588538
1815	VT	40.4127625	1/26/20	44.0685773	-72.6691839
3515	OR	98.6434375	1/26/20	43.9717125	-120.6229578
1126	NH	85.452875	1/26/20	43.6726907	-71.5843145
2108	WY	88.4945625	1/26/20	42.9896591	-107.5443922
2925	MA	100.3130375	1/26/20	42.1565196	-71.4895915
2710	IA	120.3738875	1/26/20	42.0700243	-93.4933473
3604	RI	99.6759375	1/26/20	41.5974187	-71.5272723
2409	CT	122.5369375	1/26/20	41.5798637	-72.7466572
3204	NE	134.79565	1/26/20	41.5433053	-99.8118646
3559	PA	118.0371625	1/26/20	40.9046013	-77.8275298
3423	OH	132.4430625	1/26/20	40.4149297	-82.7119975
2614	IL	117.2968	1/26/20	40.1028754	-89.1526108
2660	IN	122.768925	1/26/20	39.9013136	-86.2919129
3741	UT	108.1493125	1/26/20	39.3349925	-111.6563326
2461	DE	135.9254	1/26/20	38.9985661	-75.441644
2379	CO	189.2785125	1/26/20	38.9938482	-105.5083165
2877	MD	151.2348625	1/26/20	38.9466584	-76.6744939
2507	DC	162.31745	1/26/20	38.9042474	-77.0165167
1988	WV	93.0875125	1/26/20	38.6472854	-80.6183274
2746	KS	127.1207875	1/26/20	38.4985464	-98.3834298
3110	MO	165.0457875	1/26/20	38.35075	-92.4567826
2796	KY	140.9024	1/26/20	37.5336844	-85.2929801
3780	VA	139.8370875	1/26/20	37.5222512	-78.6681938
3701	TN	185.840175	1/26/20	35.860803	-86.3499896
3468	OK	187.9583	1/26/20	35.5900512	-97.4868149
3329	NC	174.7353	1/26/20	35.53971	-79.1308636
2328	AR	156.50795	1/26/20	34.8955256	-92.4446262
3276	NM	117.7670875	1/26/20	34.4346843	-106.1316181
2285	AZ	152.375725	1/26/20	34.2039355	-111.6063565
3629	SC	152.3081375	1/26/20	33.8741776	-80.8542639
2182	AL	151.789975	1/26/20	32.7396323	-86.8434593
3065	MS	141.120525	1/26/20	32.6864714	-89.6561377
2843	LA	155.7720375	1/26/20	30.8634368	-91.7987173
3374	ND	98.6158875	1/27/20	47.442174	-100.4608258
3824	WA	155.1420625	1/27/20	47.4073238	-120.5757999
3158	MT	148.3067125	1/27/20	47.0511771	-109.6348174
3023	MN	97.2231	1/27/20	46.3159573	-94.1996043
669	ME	45.274	1/27/20	45.4092843	-68.666616
2974	MI	114.00595	1/27/20	44.8441768	-85.6604907
2034	WI	79.25025	1/27/20	44.6309071	-89.7093916
1669	SD	74.164675	1/27/20	44.4467957	-100.2381762
2566	ID	125.3961	1/27/20	44.3484222	-114.5588538
1816	VT	34.1806375	1/27/20	44.0685773	-72.6691839
1468	OR	96.994375	1/27/20	43.9717125	-120.6229578
1127	NH	64.98025	1/27/20	43.6726907	-71.5843145
2109	WY	80.3191375	1/27/20	42.9896591	-107.5443922
2926	MA	95.790025	1/27/20	42.1565196	-71.4895915
486	IA	90.3285375	1/27/20	42.0700243	-93.4933473
1564	RI	72.84915	1/27/20	41.5974187	-71.5272723
2410	CT	111.6430125	1/27/20	41.5798637	-72.7466572
1039	NE	93.9518125	1/27/20	41.5433053	-99.8118646
3560	PA	108.935525	1/27/20	40.9046013	-77.8275298
3424	OH	111.9405125	1/27/20	40.4149297	-82.7119975
2615	IL	113.6808375	1/27/20	40.1028754	-89.1526108
2661	IN	102.7398125	1/27/20	39.9013136	-86.2919129
3742	UT	155.5058875	1/27/20	39.3349925	-111.6563326
2462	DE	133.775575	1/27/20	38.9985661	-75.441644
2380	CO	171.590625	1/27/20	38.9938482	-105.5083165
2878	MD	148.0852125	1/27/20	38.9466584	-76.6744939
2508	DC	203.3495625	1/27/20	38.9042474	-77.0165167
3862	WV	106.1194375	1/27/20	38.6472854	-80.6183274
2747	KS	119.7471125	1/27/20	38.4985464	-98.3834298
3111	MO	132.561225	1/27/20	38.35075	-92.4567826
2797	KY	145.41795	1/27/20	37.5336844	-85.2929801
3781	VA	141.7955375	1/27/20	37.5222512	-78.6681938
3702	TN	175.79155	1/27/20	35.860803	-86.3499896
3469	OK	189.0733625	1/27/20	35.5900512	-97.4868149
3330	NC	167.378675	1/27/20	35.53971	-79.1308636
2329	AR	157.390325	1/27/20	34.8955256	-92.4446262
3277	NM	122.254625	1/27/20	34.4346843	-106.1316181
2286	AZ	137.694575	1/27/20	34.2039355	-111.6063565
3630	SC	145.1146875	1/27/20	33.8741776	-80.8542639
2183	AL	145.219725	1/27/20	32.7396323	-86.8434593
3066	MS	182.3426375	1/27/20	32.6864714	-89.6561377
2844	LA	176.291475	1/27/20	30.8634368	-91.7987173
3375	ND	102.4192	1/28/20	47.442174	-100.4608258
3825	WA	133.283225	1/28/20	47.4073238	-120.5757999
3159	MT	141.5142875	1/28/20	47.0511771	-109.6348174
883	MN	92.297225	1/28/20	46.3159573	-94.1996043
670	ME	41.5280375	1/28/20	45.4092843	-68.666616
2975	MI	104.173975	1/28/20	44.8441768	-85.6604907
2035	WI	77.3116875	1/28/20	44.6309071	-89.7093916
1670	SD	77.5431375	1/28/20	44.4467957	-100.2381762
2567	ID	112.755025	1/28/20	44.3484222	-114.5588538
1817	VT	27.80685	1/28/20	44.0685773	-72.6691839
1469	OR	90.2976	1/28/20	43.9717125	-120.6229578
1128	NH	59.6434875	1/28/20	43.6726907	-71.5843145
2110	WY	74.62285	1/28/20	42.9896591	-107.5443922
792	MA	94.0908125	1/28/20	42.1565196	-71.4895915
487	IA	83.355175	1/28/20	42.0700243	-93.4933473
1565	RI	70.2282875	1/28/20	41.5974187	-71.5272723
2411	CT	108.6596	1/28/20	41.5798637	-72.7466572
1040	NE	88.1618625	1/28/20	41.5433053	-99.8118646
3561	PA	105.5190875	1/28/20	40.9046013	-77.8275298
3425	OH	107.0427125	1/28/20	40.4149297	-82.7119975
2616	IL	109.934275	1/28/20	40.1028754	-89.1526108
2662	IN	97.7202125	1/28/20	39.9013136	-86.2919129
3743	UT	145.0929875	1/28/20	39.3349925	-111.6563326
2463	DE	132.4137625	1/28/20	38.9985661	-75.441644
2381	CO	149.3034625	1/28/20	38.9938482	-105.5083165
2879	MD	146.3775875	1/28/20	38.9466584	-76.6744939
2509	DC	198.4589625	1/28/20	38.9042474	-77.0165167
3863	WV	101.05005	1/28/20	38.6472854	-80.6183274
2748	KS	106.77455	1/28/20	38.4985464	-98.3834298
3112	MO	122.8869375	1/28/20	38.35075	-92.4567826
2798	KY	136.90195	1/28/20	37.5336844	-85.2929801
3782	VA	137.487375	1/28/20	37.5222512	-78.6681938
3703	TN	169.54265	1/28/20	35.860803	-86.3499896
3470	OK	157.4641	1/28/20	35.5900512	-97.4868149
3331	NC	157.6073875	1/28/20	35.53971	-79.1308636
2330	AR	143.07515	1/28/20	34.8955256	-92.4446262
3278	NM	108.9410625	1/28/20	34.4346843	-106.1316181
2287	AZ	134.2117125	1/28/20	34.2039355	-111.6063565
3631	SC	137.664475	1/28/20	33.8741776	-80.8542639
2184	AL	139.7028875	1/28/20	32.7396323	-86.8434593
3067	MS	179.5232	1/28/20	32.6864714	-89.6561377
2845	LA	158.4801375	1/28/20	30.8634368	-91.7987173
3376	ND	97.9874	1/29/20	47.442174	-100.4608258
3826	WA	138.1337375	1/29/20	47.4073238	-120.5757999
3160	MT	153.4405875	1/29/20	47.0511771	-109.6348174
3024	MN	97.4968875	1/29/20	46.3159573	-94.1996043
671	ME	49.949125	1/29/20	45.4092843	-68.666616
2976	MI	115.157125	1/29/20	44.8441768	-85.6604907
2036	WI	78.7069375	1/29/20	44.6309071	-89.7093916
1671	SD	80.4264625	1/29/20	44.4467957	-100.2381762
2568	ID	122.4484125	1/29/20	44.3484222	-114.5588538
1818	VT	31.45455	1/29/20	44.0685773	-72.6691839
1470	OR	91.8662375	1/29/20	43.9717125	-120.6229578
1129	NH	64.434025	1/29/20	43.6726907	-71.5843145
2111	WY	76.0396875	1/29/20	42.9896591	-107.5443922
2927	MA	99.90355	1/29/20	42.1565196	-71.4895915
488	IA	90.4834	1/29/20	42.0700243	-93.4933473
1566	RI	75.2898375	1/29/20	41.5974187	-71.5272723
2412	CT	113.047625	1/29/20	41.5798637	-72.7466572
1041	NE	95.3280125	1/29/20	41.5433053	-99.8118646
3562	PA	112.3315125	1/29/20	40.9046013	-77.8275298
3426	OH	112.4883875	1/29/20	40.4149297	-82.7119975
2617	IL	114.0427125	1/29/20	40.1028754	-89.1526108
2663	IN	105.0937125	1/29/20	39.9013136	-86.2919129
3744	UT	139.382975	1/29/20	39.3349925	-111.6563326
2464	DE	143.118125	1/29/20	38.9985661	-75.441644
2382	CO	160.21705	1/29/20	38.9938482	-105.5083165
2880	MD	157.2169625	1/29/20	38.9466584	-76.6744939
3864	WV	108.638325	1/29/20	38.6472854	-80.6183274
2749	KS	114.74055	1/29/20	38.4985464	-98.3834298
3113	MO	126.4246	1/29/20	38.35075	-92.4567826
2799	KY	144.773975	1/29/20	37.5336844	-85.2929801
3783	VA	137.389825	1/29/20	37.5222512	-78.6681938
3704	TN	181.7713875	1/29/20	35.860803	-86.3499896
3471	OK	184.5013	1/29/20	35.5900512	-97.4868149
3332	NC	164.6758375	1/29/20	35.53971	-79.1308636
2331	AR	157.10075	1/29/20	34.8955256	-92.4446262
3279	NM	117.605225	1/29/20	34.4346843	-106.1316181
2288	AZ	140.9020875	1/29/20	34.2039355	-111.6063565
3632	SC	145.7763	1/29/20	33.8741776	-80.8542639
2185	AL	142.6425	1/29/20	32.7396323	-86.8434593
3068	MS	183.974825	1/29/20	32.6864714	-89.6561377
2846	LA	166.558	1/29/20	30.8634368	-91.7987173
3377	ND	113.4173375	1/30/20	47.442174	-100.4608258
3827	WA	157.8251	1/30/20	47.4073238	-120.5757999
3161	MT	161.5983875	1/30/20	47.0511771	-109.6348174
3025	MN	108.3623625	1/30/20	46.3159573	-94.1996043
672	ME	51.8317125	1/30/20	45.4092843	-68.666616
2977	MI	122.57735	1/30/20	44.8441768	-85.6604907
2037	WI	84.8872125	1/30/20	44.6309071	-89.7093916
1672	SD	91.6138125	1/30/20	44.4467957	-100.2381762
2569	ID	128.426225	1/30/20	44.3484222	-114.5588538
1819	VT	35.937325	1/30/20	44.0685773	-72.6691839
3516	OR	104.6704625	1/30/20	43.9717125	-120.6229578
1130	NH	69.3077875	1/30/20	43.6726907	-71.5843145
2112	WY	79.770325	1/30/20	42.9896591	-107.5443922
2928	MA	108.3721125	1/30/20	42.1565196	-71.4895915
2711	IA	101.228	1/30/20	42.0700243	-93.4933473
1567	RI	79.47175	1/30/20	41.5974187	-71.5272723
2413	CT	123.77675	1/30/20	41.5798637	-72.7466572
3205	NE	103.7741625	1/30/20	41.5433053	-99.8118646
3563	PA	120.6012125	1/30/20	40.9046013	-77.8275298
3427	OH	127.3266875	1/30/20	40.4149297	-82.7119975
2618	IL	124.7088625	1/30/20	40.1028754	-89.1526108
2664	IN	114.929525	1/30/20	39.9013136	-86.2919129
3745	UT	170.4078125	1/30/20	39.3349925	-111.6563326
2465	DE	150.2713625	1/30/20	38.9985661	-75.441644
2383	CO	195.79905	1/30/20	38.9938482	-105.5083165
2881	MD	161.7059	1/30/20	38.9466584	-76.6744939
2510	DC	211.9384	1/30/20	38.9042474	-77.0165167
3865	WV	116.2149125	1/30/20	38.6472854	-80.6183274
2750	KS	137.222275	1/30/20	38.4985464	-98.3834298
3114	MO	155.262625	1/30/20	38.35075	-92.4567826
2800	KY	162.2616625	1/30/20	37.5336844	-85.2929801
3784	VA	152.6379	1/30/20	37.5222512	-78.6681938
3472	OK	205.2391375	1/30/20	35.5900512	-97.4868149
3333	NC	182.57715	1/30/20	35.53971	-79.1308636
2332	AR	182.3169	1/30/20	34.8955256	-92.4446262
3280	NM	137.535025	1/30/20	34.4346843	-106.1316181
2289	AZ	155.95145	1/30/20	34.2039355	-111.6063565
3633	SC	166.4196375	1/30/20	33.8741776	-80.8542639
2186	AL	168.890575	1/30/20	32.7396323	-86.8434593
3069	MS	210.5285125	1/30/20	32.6864714	-89.6561377
2847	LA	189.8664	1/30/20	30.8634368	-91.7987173
3378	ND	144.4655	1/31/20	47.442174	-100.4608258
3162	MT	201.911225	1/31/20	47.0511771	-109.6348174
3026	MN	149.7024625	1/31/20	46.3159573	-94.1996043
673	ME	68.5503875	1/31/20	45.4092843	-68.666616
2978	MI	163.1067625	1/31/20	44.8441768	-85.6604907
3911	WI	124.2284375	1/31/20	44.6309071	-89.7093916
3677	SD	122.6365875	1/31/20	44.4467957	-100.2381762
2570	ID	161.6684	1/31/20	44.3484222	-114.5588538
1820	VT	56.494575	1/31/20	44.0685773	-72.6691839
3517	OR	142.257025	1/31/20	43.9717125	-120.6229578
3250	NH	99.3981375	1/31/20	43.6726907	-71.5843145
3931	WY	111.7594625	1/31/20	42.9896591	-107.5443922
2929	MA	136.7317375	1/31/20	42.1565196	-71.4895915
2712	IA	139.82965	1/31/20	42.0700243	-93.4933473
3605	RI	121.7975375	1/31/20	41.5974187	-71.5272723
2414	CT	151.0339875	1/31/20	41.5798637	-72.7466572
3206	NE	148.6384	1/31/20	41.5433053	-99.8118646
3564	PA	168.687275	1/31/20	40.9046013	-77.8275298
3428	OH	175.4888125	1/31/20	40.4149297	-82.7119975
2619	IL	159.5879875	1/31/20	40.1028754	-89.1526108
2665	IN	164.9501875	1/31/20	39.9013136	-86.2919129
2466	DE	201.2646125	1/31/20	38.9985661	-75.441644
3866	WV	164.2653625	1/31/20	38.6472854	-80.6183274
2751	KS	185.8737625	1/31/20	38.4985464	-98.3834298
2801	KY	209.506875	1/31/20	37.5336844	-85.2929801
3281	NM	172.4092875	1/31/20	34.4346843	-106.1316181
3634	SC	204.49815	1/31/20	33.8741776	-80.8542639
3379	ND	184.5033625	2/1/20	47.442174	-100.4608258
3163	MT	194.7703625	2/1/20	47.0511771	-109.6348174
674	ME	74.9565875	2/1/20	45.4092843	-68.666616
